texto,label
"O omeprazol sódico é bem-tolerado, e as reações adversas são geralmente leves e reversíveis. 
Algumas reações foram relatadas; entretanto, em muitos casos, não foi possível estabelecer 
relação consistente com o tratamento. 
Frequentes (1-10%) 
Sistema nervoso central e periférico: dor de cabeça. 
Gastrointestinal: diarreia; prisão-de-ventre; dor abdominal; náuseas/vômitos; gases. 
Pouco frequentes (0,1-1%) 
Sistema nervoso central e periférico: tontura; formigamentos; sonolência; insônia; vertigem. 
Hepático: aumento dos níveis das enzimas hepáticas. 
Pele: erupção cutânea; coceira; urticária. 
Outros: mal-estar. 
Raras (0,01-0,1%) 
Sistema nervoso central e periférico: confusão mental; agitação; agressividade; depressão; 
alucinações, principalmente em pacientes em estado grave. 
Endócrino: ginecomastia (aumento do tecido mamário nos homens). 
Gastrointestinal: boca seca; estomatite; sapinho; candidíase gastrointestinal. 
Hematológico: redução dos glóbulos brancos, plaquetas e/ou neutrófilos (células sanguíneas); 
redução de todas as células sanguíneas. 
Hepático: encefalopatia hepática (síndrome neuropsiquiátrica) em pacientes com mau 
funcionamento grave do fígado pré-existente; hepatite com ou sem icterícia (amarelamento da 
pele devido ao mau funcionamento do fígado); mau funcionamento do fígado. 
Musculoesquelético: dor articular; fraqueza muscular; dor muscular. 
Pele: dermatite induzida pela exposição à luz solar, eritema polimorfo (reação imunológica da 
pele e mucosa causada por medicamento); síndrome de Stevens-Johnson; necrólise epidérmica 
tóxica (tipos de reações alérgicas graves que se manifestam na pele); queda de cabelo. 
Outros: reações de alergia ao medicamento como, por exemplo, inchaço; febre; dificuldade de 
respirar por fechamento dos brônquios; doença dos rins (nefrite túbulo- intersticial); choque 
anafilático (reação alérgica grave); sudorese; inchaço periférico; visão turva; alteração do 
paladar; diminuição dos níveis de sódio, magnésio, cálcio, potássio (eletrólitos), e ou vitamina 
B12 no sangue. 
Muito raras (<0,01%) 
Aparelho visual: foram relatados casos isolados de distúrbio visual irreversível em pacientes 
gravemente enfermos que receberam injeção intravenosa de omeprazol sódico, especialmente em 
doses elevadas; contudo, não foi estabelecida uma relação causal. 
Durante o tratamento prolongado, foram observados com alta frequência o aparecimento de cistos 
glandulares gástricos. Essas alterações são consequências fisiológicas da pronunciada inibição de 
ácido, sendo benignas e parecendo ser reversíveis. 
Informe ao seu médico, cirurgião-dentista ou farmacêutico o aparecimento de reações 
indesejáveis pelo uso do medicamento. Informe também à empresa através do seu serviço 
de atendimento. 
9. O QUE FAZER SE ALGUÉM USAR UMA QUANTIDADE MAIOR QUE A 
INDICADA DESTE MEDICAMENTO? 
Não existem informações disponíveis sobre os efeitos de doses excessivas, em seres humanos, e 
não há recomendações específicas para seu tratamento. 
Doses únicas intravenosas de até 80 mg de omeprazol sódico foram bem toleradas. Doses 
intravenosas de até 200 mg em único dia e de até 520 mg por um período de 3(três) dias foram 
administradas sem que houvesse aparecimento de efeitos adversos. 
O omeprazol não é removido por hemodiálise. Em uma eventual superdosagem, o tratamento 
deve ser sintomático e de suporte. 
Em caso de uso de grande quantidade deste medicamento, procure rapidamente socorro 
médico e leve a embalagem ou bula do medicamento, se possível. Ligue para 0800 722 6001, 
se você precisar de mais orientações.",EFEITOS_ADVERSOS
"Registro no 1.0370.0771 
CRF-GO no 2.659 
Registrado e produzido por: 
BRASILEIRO S/A. 
VP 7-D Módulo 11 Qd. 13 – DAIA 
CEP 75132-140 – Anápolis – GO 
VENDA SOB PRESCRIÇÃO  
USO RESTRITO A ESTABELECIMENTOS DE SAÚDE 
HISTÓRICO DE ALTERAÇÕES DE BULA 
Dados da submissão eletrônica 
Dados da petição/notificação que altera bula 
Dados das alterações de bulas 
Data do 
expediente 
N°. do 
expediente 
Assunto 
Data do 
expediente 
N°. do 
expediente 
Assunto 
Data de 
aprovação 
Itens de bula 
Versões 
(VP/VPS)",OUTROS
"07/11/2022 
4911186/22-4 
10459 - 
GENÉRICO – 
Inclusão 
Inicial de 
Texto de Bula 
- RDC – 60/12 
07/11/2022 
4911186/22-4 
10459 - 
GENÉRICO – 
Inclusão 
Inicial de 
Texto de Bula 
- RDC – 60/12 
07/11/2022 
Inclusão inicial  
VP 
- 40 mg po liof sol inj cx 25 fa vd 
+ 25 amp dil x 10mL (emb hosp); 
03/06/2025 
- 
10452 - 
GENÉRICO – 
Notificação de 
Alteração de 
Texto de Bula- 
RDC – 60/12 
03/06/2025 
- 
10452 - 
GENÉRICO – 
Notificação de 
Alteração de 
Texto de Bula- 
RDC – 60/12 
03/06/2025 
4. O que devo 
saber antes de 
usar este 
medicamento? 
5.Onde, como e 
por quanto tempo 
posso guardar este 
medicamento?",OUTROS
"VP 
- 40 mg po liof sol inj cx 25 fa vd 
+ 25 amp dil x 10mL (emb hosp);",OUTROS
"cafeína + carisoprodol + diclofenaco sódico + 
paracetamol  
União Química Farmacêutica Nacional S/A 
Comprimido 
30 mg + 125 mg + 50 mg + 300 mg 
cafeína + carisoprodol + diclofenaco sódico + paracetamol 
Medicamento genérico Lei nº 9.787, de 1999 
Comprimido 
IDENTIFICAÇÃO DO PRODUTO 
FORMA FARMACÊUTICA E APRESENTAÇÃO 
Comprimido: com 30 mg de cafeína + 125 mg de carisoprodol + 50 mg de diclofenaco sódico + 300 mg 
de paracetamol: embalagem contendo 15 e 30 comprimidos. 
USO ORAL  
USO ADULTO",OUTROS
"Cada comprimido contém: 
cafeína ........................................................................................................................................ 30 mg  
carisoprodol .............................................................................................................................. 125 mg 
diclofenaco sódico ..................................................................................................................... 50 mg 
paracetamol .............................................................................................................................. 300 mg  
Excipientes: fosfato de cálcio dibásico di-hidratado, crospovidona, celulose microcristalina, dióxido de 
silício, amido, estearato de magnésio, amarelo crepúsculo laca de alumínio.",COMPOSICAO
"Este medicamento é indicado para o tratamento de reumatismo (conjunto de doenças que pode afetar as 
articulações, músculos e esqueleto, caracterizado por dor, restrição de movimento e eventual presença de 
sinais inflamatórios). Como exemplos mais comuns desta doença, temos: lombalgia (dor da coluna 
lombar), osteoartrites, crise aguda de artrite reumatoide ou outras artropatias reumáticas, crise aguda de 
gota (doença caracterizada pela deposição de cristais de ácido úrico junto a articulações e em outros 
órgãos), estados inflamatórios agudos pós-traumáticos e pós-cirúrgicos. Este medicamento é também 
indicado como coadjuvante em processos inflamatórios graves decorrentes de quadros infecciosos.",INDICACAO
"Este medicamento apresenta uma composição relaxante muscular, anti-inflamatória e analgésica (ação 
contra a dor), indicada no tratamento do reumatismo, o qual, em geral, está associado a queixas como dor 
e sinais inflamatórios, como inchaço, calor local e eventual limitação de mobilidade. Este medicamento, 
por ter em sua composição uma associação de medicamentos, irá agir da seguinte forma: o carisoprodol é 
um relaxante muscular que reduz indiretamente a tensão da musculatura esquelética em seres humanos. A 
cafeína é um estimulante do sistema nervoso central, que produz estado de alerta mental, e tende a 
corrigir a sonolência que o carisoprodol provoca. A cafeína também tem ação contra a dor, atuando sobre 
a musculatura e tornando-a menos susceptível à fadiga (cansaço) e melhorando seu desempenho. O 
diclofenaco sódico é um importante anti-inflamatório que atuará também no combate a dor e na 
diminuição de sintomas, como a febre e inchaços localizados, assim como o paracetamol também possui 
ação anti-inflamatória, e atua sinergicamente no controle da dor e temperatura.",OUTROS
"Este medicamento está contraindicado para pacientes que apresentem hipersensibilidade (alergia) a 
quaisquer dos componentes de sua fórmula; nos casos de insuficiência cardíaca (função prejudicada do 
coração), hepática (do fígado) ou renal grave (dos rins) e hipertensão arterial grave (pressão alta). É 
contraindicado também em pacientes que apresentem hipersensibilidade aos anti-inflamatórios (ex: ácido 
acetilsalicílico) com desencadeamento de quadros reativos, como os asmáticos nos quais pode ocasionar 
acessos de asma, urticária (coceira) ou rinite aguda (inflamação da mucosa do nariz). 
Este medicamento deverá ser usado somente sob prescrição médica. Informe seu médico sobre qualquer 
medicamento que esteja usando, antes do início, ou durante o tratamento. 
Este medicamento é destinado ao uso adulto. 
Não é indicado para crianças abaixo de 14 anos, com exceção de casos de artrite juvenil crônica.",CONTRAINDICACAO
"Este medicamento deverá ser usado sob prescrição médica.  
Não foram estabelecidas a segurança e a eficácia em pacientes da faixa etária pediátrica, portanto não se 
recomenda seu uso em crianças e adolescentes.  
A possibilidade de reativação de úlceras pépticas (lesão na mucosa do esôfago-gastrintestinal) requer 
análise cuidadosa quando houver histórico anterior de dispepsia (indigestão), sangramento gastrintestinal 
ou úlcera péptica.  
Nas indicações deste medicamento por períodos superiores a dez dias, deverá ser realizado hemograma 
(exame de sangue) e provas de função hepática (do fígado) antes do início do tratamento e, 
periodicamente, a seguir. A diminuição da contagem de leucócitos e/ou plaquetas, ou do hematócrito 
requer a suspensão da medicação.  
Problemas graves na pele, que em alguns casos podem levar à morte, foram relatados muito raramente 
com o uso de medicamentos para dor e inflamação, como os anti-inflamatórios não esteroidais (AINEs), 
incluindo o Tandriflan (vide: 8. QUAIS OS MALES QUE ESTE MEDICAMENTO PODE ME 
CAUSAR?). 
Esses problemas incluem: 
- Dermatite esfoliativa: uma inflamação forte da pele que pode causar descamação intensa;  
- Síndrome de Stevens-Johnson e necrólise epidérmica tóxica: reações alérgicas graves e raras que 
causam feridas na pele e nas mucosas, como dentro da boca e nos olhos;  
- Erupção medicamentosa fixa bolhosa generalizada: reação grave na pele causada por remédios, que 
aparece sempre no mesmo lugar com manchas que formam bolhas e podem se espalhar pelo corpo.  
Essas reações costumam aparecer logo no início do tratamento, geralmente no primeiro mês de 
tratamento.  
Se você notar qualquer mancha, bolha ou ferida na pele ou mucosas, ou qualquer sinal de alergia, pare de 
usar o Tandriflan e procuro um médico imediatamente. 
O uso prolongado de diclofenaco tem se associado com eventos adversos gastrintestinais graves, como 
ulceração (lesões), sangramento e perfuração do estômago ou intestinos, em especial em pacientes idosos 
e debilitados. O uso crônico de diclofenaco sódico aumenta o risco de dano nos rins, com função 
prejudicada do mesmo.  
Condições agudas abdominais podem ter seu diagnóstico dificultado pelo uso do carisoprodol. O 
carisoprodol pode causar uma contração involuntária do esfíncter de Oddi (zona de maior pressão que 
regula a passagem da bile para o duodeno) e reduzir as secreções dos ductos biliar e pancreático (canais 
da vesícula biliar e pâncreas).  
Pessoas com hipertensão intra-craniana (pressão alta no cérebro) ou trauma cranioencefálico (trauma no 
cérebro) não devem fazer uso deste medicamento, da mesma forma que pacientes que possuem a 
atividade do citocromo CYP2C19 reduzida (enzima do fígado), seja por doença ou por uso de outras 
medicações.  
O uso prolongado deste medicamento pode levar à drogadição e sua descontinuação, à síndrome de 
abstinência, quando usado em altas doses e por período prolongado. O uso concomitante com álcool e 
drogas depressoras do sistema nervoso central não é recomendado.  
Observando-se reações alérgicas tipo coceira ou eritematosas (vermelhidão), febre, icterícia 
(amarelamento da pele), cianose (coloração azulada na pele devido à falta de oxigenação) ou sangue nas 
fezes, a medicação deverá ser imediatamente suspensa. 
Populações especiais 
Uso em idosos 
O uso em pacientes idosos (pacientes geralmente mais sensíveis aos medicamentos) deve ser 
cuidadosamente observado. Pessoas idosas que fazem uso deste medicamento devem ser acompanhadas 
com cuidado, pois apresentam maior risco de depressão respiratória e de eventos adversos gastrintestinais. 
Pacientes com doença cardiovascular (doenças do coração) 
Este medicamento deve ser usado com cautela em pacientes com doença cardiovascular, pelo risco de 
eventos trombóticos cardiovasculares (formação de trombos na circulação), como infarto ou acidente 
vascular cerebral, devido à presença do diclofenaco na fórmula. Em pacientes portadores de doenças 
cardiovasculares, a possibilidade de ocorrer retenção de sódio e edema (inchaço) deverá ser considerada.  
Pacientes desidratados podem apresentar maiores riscos de hipotensão (pressão baixa) com o uso do 
carisoprodol. 
Pacientes com doença no fígado ou rins 
Este medicamento deve ser usado com cautela em pacientes com danos no fígado ou nos rins, pois a ação 
deste medicamento poderá se alterar e trazer maiores riscos durante seu uso. Nestes casos, é importante 
que se avalie cada situação clínica e a dose a ser tomada seja adequada ao paciente.  
A meia-vida da cafeína está aumentada em pacientes com doenças do fígado como cirrose (destruição do 
tecido do fígado) e hepatite viral (inflamação do fígado causada por vírus). Por isso, ajustes de dose 
devem ser feitos para estes pacientes. Em altas doses, a cafeína pode causar dorsalgia crônica (dor nas 
costas), desencadear doenças psiquiátricas de base e aumentar a frequência e a gravidade de efeitos 
adversos. Os pacientes que fazem uso de medicações que contém cafeína devem ser alertados quanto à 
limitação da ingestão de outras fontes de cafeína como alimentos, bebidas e outros medicamentos 
contendo cafeína. 
Pacientes com doenças no pulmão obstrutivas ou restritivas 
Este medicamento deve ser usado com cautela em pacientes com doenças pulmonares (dos pulmões) 
obstrutivas ou restritivas crônicas, pelo risco de depressão respiratória.  
Capacidade de dirigir veículos e operar máquinas 
É recomendável que os pacientes durante o tratamento com este medicamento evitem dirigir carros, 
motos e outros veículos, assim como operar máquinas perigosas, pois o carisoprodol pode interferir com 
essas capacidades. 
Sensibilidade cruzada 
Existem relatos de reação cruzada do diclofenaco com o ácido acetilsalicílico. Pacientes que apresentaram 
previamente reações alérgicas graves ao ácido acetilsalicílico ou outros anti-inflamatórios não hormonais 
(exemplos: ibuprofeno, cetoprofeno) devem evitar o uso deste medicamento em razão do maior risco de 
broncoespasmos (doença que causa dificuldades para respirar). 
Uso na gravidez 
Embora os estudos realizados não tenham evidenciado nenhum efeito teratogênico (dano ao feto), 
desaconselha-se o uso deste medicamento durante a gravidez e lactação. 
Este medicamento não deve ser utilizado por mulheres grávidas sem orientação médica. Informe 
imediatamente seu médico em caso de suspeita de gravidez.",OUTROS
"Interação medicamento-medicamento: 
•  Gravidade: maior 
Há aumento do risco de sangramento no uso associado de ardeparina, clovoxamina, dalteparina, 
desirudina, enoxaparina, escitalopram, famoxetina, flesinoxano, fluoxetina, fluvoxamina, nadroparina, 
nefazodona, parnaparina, paroxetina, pentoxifilina, reviparina, sertralina, tinzaparina, zimeldina. 
Pode ocorrer aumento da toxicidade de algumas medicações como metotrexato, pemetrexede este com 
risco de mielossupressão, toxicidade renal e gastrintestinal. 
O uso associado ao tacrolimo pode levar a insuficiência renal aguda. 
• Gravidade: moderada 
O aumento das concentrações plasmáticas de diclofenaco pode ocorrer com uso de voriconazol, assim 
como ciprofloxacino também pode causar aumento de sua própria concentração plasmática.  
O uso associado de levofloxacino, norfloxacino ou ofloxacino pode causar aumento do risco de 
convulsões.  
O uso associado de anti-hipertensivos da classe dos betabloqueadores (ex.: atenolol) e da classe dos 
inibidores da ECA (enzima conversora de angiotensina, ex.: captopril e enalapril) podem ter seu efeito 
anti-hipertensivo diminuído.  
A associação com acetoexamida, clorpropamida, gliclazida, glimepirida, glipizida, gliquidona, gliburida, 
tolazamida ou tolbutamida, pode levar ao aumento do risco de hipoglicemia. 
O aumento do risco de desenvolvimento de lesões da mucosa gástrica está associado ao uso de 
desvenlafaxina, dicumarol, duloxetina, acenocumarol, anisindiona, citalopram, clopidogrel, eptifibatida, 
milnaciprana, fenindiona, femprocumona, ginkgo, prasugrel, venlafaxina, varfarina e ulmeira.  
A amilorida, canrenoato, espironolactona, triantereno podem ter redução do efeito diurético, 
hipercalemia, possível nefrotoxicidade quando associadas ao diclofenaco, assim como clorotiazida, 
clortalidona, furosemida, hidroclorotiazida, indapamida também terão sua eficácia diurética e anti-
hipertensiva prejudicadas.  
A losartana e valsartana podem ter redução do efeito anti-hipertensivo e aumento do risco de insuficiência 
renal.  
A associação do diclofenaco com a ciclosporina pode aumentar a toxicidade da mesma, potencialmente 
levando a riscos de disfunção renal, colestase e parestesias, assim como o uso de digoxina também pode 
ter aumento de toxicidade associada a náuseas, vômitos e arritmias.  
Há risco de intoxicação por lítio em caso de associação, podendo causar sintomas como fraqueza, tremor, 
sede excessiva e confusão.  
O uso da matricária pode causar aumento do risco de eventos adversos associados aos anti-inflamatórios 
não-hormonais.  
O uso dos medicamentos colestipol e colestiramina pode causar diminuição da biodisponibilidade do 
diclofenaco. 
• Gravidade: menor 
O aumento do risco de hemorragia gastrintestinal e/ou antagonismo de efeito hipotensor pode ocorrer no 
uso associado a anlodipino, bepridil, diltiazem, felodipino, flunarizina, galopamil, isradipino, lacidipino, 
lidoflazina, manidipino, nicardipino, nifedipino, nilvadipino, nimodipino, nisoldipino, nitrendipino, 
pranidipina e verapamil. 
Interação medicamento-exame laboratorial: 
Quando se faz uso de diclofenaco o teste de sangue oculto nas fezes pode potencialmente dar resultado 
falso-positivo.",OUTROS
